,week,lat,lng,Vol
7558,2021-09-27T00:00:00,40.805252100407074,-73.91256967768163,51106.58823529411
7559,2021-09-27T00:00:00,40.81238402420218,-73.9093783835154,53187.70588235294
7560,2021-09-27T00:00:00,40.828980691524606,-73.82600815305669,55268.82352941176
7561,2021-09-27T00:00:00,40.829118568174,-73.82642657957587,57349.94117647059
7562,2021-09-27T00:00:00,40.82935759545637,-73.82594820053197,59431.05882352941
7563,2021-09-27T00:00:00,40.830109914421314,-73.92881804565111,61512.17647058823
7564,2021-09-27T00:00:00,40.83023406373797,-73.92828913176085,63593.294117647056
7565,2021-09-27T00:00:00,40.83031962226652,-73.92847571956686,65674.41176470587
7566,2021-09-27T00:00:00,40.702564002320585,-73.83964296134052,67755.5294117647
7567,2021-09-27T00:00:00,40.70279633943919,-73.83931736956333,69836.64705882352
7568,2021-09-27T00:00:00,40.666405110818395,-73.99210001500711,71917.76470588235
7569,2021-09-27T00:00:00,40.66755543821406,-73.99428515833125,73998.88235294117
7570,2021-09-27T00:00:00,40.676803880396314,-74.0018064537487,76080.0
7571,2021-09-27T00:00:00,40.67892365473993,-74.00316981488905,78161.11764705883
7572,2021-09-27T00:00:00,40.67893040612326,-74.00355634410201,80242.23529411765
7573,2021-09-27T00:00:00,40.69606055812275,-73.98789356672316,82323.35294117646
7574,2021-09-27T00:00:00,40.69612729761944,-73.97299695256577,84404.47058823529
7575,2021-09-27T00:00:00,40.69624938994213,-73.98781882195406,86485.58823529411
7576,2021-09-27T00:00:00,40.697276290981826,-73.99748861989835,88566.70588235294
7577,2021-09-27T00:00:00,40.697318945390904,-73.99757859779854,90647.82352941176
7578,2021-09-27T00:00:00,40.697905009197555,-73.98246383464694,92728.94117647059
7579,2021-09-27T00:00:00,40.768283543499344,-73.7925252330124,94810.05882352941
7580,2021-09-27T00:00:00,40.58965712460794,-73.97433825822982,96891.17647058822
7581,2021-09-27T00:00:00,40.70132889280445,-73.99403827422165,98972.29411764705
7582,2021-09-27T00:00:00,40.75015803007818,-73.80778265265305,101053.41176470587
7583,2021-09-27T00:00:00,40.75032282666082,-73.80724294157697,103134.5294117647
7584,2021-09-27T00:00:00,40.7585627809222,-73.89239899876422,105215.64705882352
7585,2021-09-27T00:00:00,40.84675193060571,-73.88128812520897,107296.76470588235
7586,2021-09-27T00:00:00,40.69487736739147,-73.900020663376,109377.88235294117
7587,2021-09-27T00:00:00,40.84635631154729,-73.84259635865004,111459.0
7588,2021-09-27T00:00:00,40.84663417183263,-73.84279269372641,35085.0
7589,2021-09-27T00:00:00,40.68017908395437,-73.85973227262305,250.0
7590,2021-09-27T00:00:00,40.84639532659374,-73.84325594261338,155.0
7591,2021-09-27T00:00:00,40.85323433291816,-73.88878556288985,6293.0
7592,2021-09-27T00:00:00,40.66559894327651,-73.9286344586263,6380.2768595041325
7593,2021-09-27T00:00:00,40.67000338193603,-73.92822126635109,6467.553719008264
7594,2021-09-27T00:00:00,40.66737172184868,-73.92847307463518,6554.830578512397
7595,2021-09-27T00:00:00,40.68014247716824,-74.00469003111377,6642.107438016529
7596,2021-09-27T00:00:00,40.68616386676962,-74.0003281516157,6729.384297520661
7597,2021-09-27T00:00:00,40.686197259957495,-74.00045976618709,6816.661157024793
7598,2021-09-27T00:00:00,40.68998232403459,-73.99908695100424,6903.938016528926
7599,2021-09-27T00:00:00,40.690161535618984,-73.99913304706577,6991.214876033058
7600,2021-09-27T00:00:00,40.701217815391985,-73.98800135494572,7078.49173553719
7601,2021-09-27T00:00:00,40.70243295514522,-73.87473572455742,7165.768595041322
7602,2021-09-27T00:00:00,40.70247665117694,-73.87421545060198,7253.045454545455
7603,2021-09-27T00:00:00,40.72089731724396,-73.79023794886065,7340.322314049587
7604,2021-09-27T00:00:00,40.74907385292255,-73.9444429056519,7427.599173553719
7605,2021-09-27T00:00:00,40.77157431226959,-73.81300917327906,7514.876033057852
7606,2021-09-27T00:00:00,40.77256799064208,-73.989756289276,7602.152892561983
7607,2021-09-27T00:00:00,40.81949783525353,-73.93283687899985,7689.429752066116
7608,2021-09-27T00:00:00,40.862744645978445,-73.91483359903951,7776.706611570248
7609,2021-09-27T00:00:00,40.68405973014532,-73.87075036185755,7863.98347107438
7610,2021-09-27T00:00:00,40.696035976073595,-73.80465741278911,7951.260330578512
7611,2021-09-27T00:00:00,40.757973280445825,-73.95718136595374,8038.537190082645
7612,2021-09-27T00:00:00,40.75925529560731,-73.95825603293368,8125.8140495867765
7613,2021-09-27T00:00:00,40.57526413939651,-74.11875191495292,8213.09090909091
7614,2021-09-27T00:00:00,40.65421347149404,-73.91163121919291,8300.36776859504
7615,2021-09-27T00:00:00,40.749314876558984,-73.98810168928345,8387.644628099173
7616,2021-09-27T00:00:00,40.87675578415472,-73.88557929306761,8474.921487603306
7617,2021-09-27T00:00:00,40.63688730811401,-74.01921670422891,8562.198347107438
7618,2021-09-27T00:00:00,40.646580555617376,-73.97443273607739,8649.47520661157
7619,2021-09-27T00:00:00,40.65507416317724,-73.90359905208734,8736.752066115703
7620,2021-09-27T00:00:00,40.66312771925222,-73.88764075593461,8824.028925619834
7621,2021-09-27T00:00:00,40.71167333587842,-73.73760459521151,8911.305785123966
7622,2021-09-27T00:00:00,40.71174296259347,-73.73738341269113,8998.582644628099
7623,2021-09-27T00:00:00,40.711872362773235,-73.73748147660044,9085.859504132231
7624,2021-09-27T00:00:00,40.7301790220995,-73.78573353598675,9173.136363636364
7625,2021-09-27T00:00:00,40.73029147473287,-73.78603103429658,9260.413223140496
7626,2021-09-27T00:00:00,40.730387885986495,-73.7856348498072,9347.690082644629
7627,2021-09-27T00:00:00,40.58003549195734,-73.96767775081362,9434.96694214876
7628,2021-09-27T00:00:00,40.58233440250832,-73.95816364234672,9522.243801652892
7629,2021-09-27T00:00:00,40.70785305046309,-73.81711522319485,9609.520661157025
7630,2021-09-27T00:00:00,40.71161372250152,-73.82297248734717,9696.797520661157
7631,2021-09-27T00:00:00,40.738307485212616,-73.9382074741173,9784.07438016529
7632,2021-09-27T00:00:00,40.57511567273484,-74.12172825884811,9871.351239669422
7633,2021-09-27T00:00:00,40.63944448690182,-74.02351789601572,9958.628099173553
7634,2021-09-27T00:00:00,40.76872694837717,-73.87010832474522,10045.904958677685
7635,2021-09-27T00:00:00,40.76884471319161,-73.87014496739192,10133.181818181818
7636,2021-09-27T00:00:00,40.78310003576428,-73.94456485252259,10220.45867768595
7637,2021-09-27T00:00:00,40.859450019288104,-73.88711231442667,10307.735537190083
7638,2021-09-27T00:00:00,40.754447535683454,-73.98810748903803,10395.012396694216
7639,2021-09-27T00:00:00,40.863535271484565,-73.90443980622047,10482.289256198346
7640,2021-09-27T00:00:00,40.71849158109075,-73.94799832140156,10569.566115702479
7641,2021-09-27T00:00:00,40.72996012174795,-73.74241115925972,10656.842975206611
7642,2021-09-27T00:00:00,40.75677907892061,-73.873838892168,10744.119834710744
7643,2021-09-27T00:00:00,40.85780037971429,-73.88318352942369,10831.396694214876
7644,2021-09-27T00:00:00,40.85806678777917,-73.88294898813115,10918.673553719009
7645,2021-09-27T00:00:00,40.82565470054612,-73.91002408180333,11005.950413223141
7646,2021-09-27T00:00:00,40.714077561324885,-73.83282201268135,11093.227272727272
7647,2021-09-27T00:00:00,40.71437592096718,-73.83521216636834,11180.504132231405
7648,2021-09-27T00:00:00,40.714518608158855,-73.83434231313129,11267.780991735537
7649,2021-09-27T00:00:00,40.76039935693963,-73.99861691588531,11355.05785123967
7650,2021-09-27T00:00:00,40.761092815981804,-73.99895636433958,11442.334710743802
7651,2021-09-27T00:00:00,40.61595898131346,-73.95454699478296,11529.611570247935
7652,2021-09-27T00:00:00,40.6521826243963,-73.97255263446684,11616.888429752065
7653,2021-09-27T00:00:00,40.835061205179905,-73.88120492750933,11704.165289256198
7654,2021-09-27T00:00:00,40.83512466670953,-73.88118876689221,11791.44214876033
7655,2021-09-27T00:00:00,40.58246090482,-73.98256350855914,11878.719008264463
7656,2021-09-27T00:00:00,40.906688732476454,-73.84873712832776,11965.995867768595
7657,2021-09-27T00:00:00,40.632457047759466,-73.94726145183293,12053.272727272728
7658,2021-09-27T00:00:00,40.633433500197846,-73.94826294174091,12140.54958677686
7659,2021-09-27T00:00:00,40.78119422949405,-73.8888596784516,12227.826446280991
7660,2021-09-27T00:00:00,40.899997150750735,-73.86187492540525,12315.103305785124
7661,2021-09-27T00:00:00,40.692513822110016,-73.90269140189537,12402.380165289256
7662,2021-09-27T00:00:00,40.692692639312554,-73.90369317582345,12489.657024793389
7663,2021-09-27T00:00:00,40.71649486548353,-73.92265140750732,12576.933884297521
